lang_pair,source_lang,target_lang,model,MRR,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,gold_mean,gold_std,gold_q_value,gold_quantile,data_quantile,T_gold,T_data,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,gold_cap_value,confidence,has_benchmark,has_gold,kept_fraction_est
bel_Cyrl-mlt_Latn,bel_Cyrl,mlt_Latn,microsoft/harrier-oss-v1-0.6b,0.9763590382320252,210919,1,0.8943648338317871,0.7828324317932129,0.8160749197006225,0.9069913625717164,0.8885092735290527,0.0349600687623024,0.7871553421020507,p01,p10,0.7871553421020507,0.8160749197006225,0.8160749197006225,0.8160749197006225,0.9069913625717164,0.8347888966401418,0.8160749197006225,0.8684570044279099,0.8684570044279099,mid,True,True,0.9
bel_Cyrl-plt_Latn,bel_Cyrl,plt_Latn,microsoft/harrier-oss-v1-0.6b,0.96672967574338,105098,1,0.8718191981315613,0.7691052198410034,0.7924347937107086,0.8835703134536743,0.8696330785751343,0.0325161293148994,0.783887505531311,p01,p10,0.783887505531311,0.7924347937107086,0.7924347937107086,0.7924347937107086,0.8835703134536743,0.8097639461358388,0.7924347937107086,0.8484252244234085,0.8484252244234085,mid,True,True,0.9
bel_Cyrl-sun_Latn,bel_Cyrl,sun_Latn,intfloat/multilingual-e5-large,0.977353031027646,199085,1,0.8710084557533264,0.7477156639099121,0.7637293696403503,0.891791582107544,0.8998243808746338,0.030712628737092,0.8217924773693085,p01,p10,0.8217924773693085,0.7637293696403503,0.8017924773693085,0.8017924773693085,0.891791582107544,0.7779317537943522,0.7779317537943522,0.8801622837781906,0.8801622837781906,mid,True,True,0.85
bel_Cyrl-xho_Latn,bel_Cyrl,xho_Latn,intfloat/multilingual-e5-large,0.9754428321143368,245238,1,0.8402137160301208,0.7346010208129883,0.7481293976306915,0.832775354385376,0.8867350816726685,0.0324206091463565,0.8046238631010055,p01,p10,0.8046238631010055,0.7481293976306915,0.7846238631010055,0.7846238631010055,0.832775354385376,0.7565730313460032,0.7565730313460032,0.8662309497594833,0.8662309497594833,mid,True,True,0.8500000000000002
bem_Latn-xho_Latn,bem_Latn,xho_Latn,intfloat/multilingual-e5-large,0.9392503006170244,127667,1,0.8954198956489563,0.8356495082378388,0.8484753489494323,0.8964077234268188,0.9058473706245422,0.02504363656044,0.8451166844367981,p01,p10,0.8451166844367981,0.8484753489494323,0.8484753489494323,0.8484753489494323,0.8964077234268188,0.855768092473348,0.8484753489494323,0.8883576393127441,0.8883576393127441,mid,True,True,0.9
ben_Beng-deu_Latn,ben_Beng,deu_Latn,jinaai/jina-embeddings-v3,0.9963001541855128,12558323,2,0.5441950559616089,0.1757749438285827,0.2239057764410972,0.5389406681060791,0.825476884841919,0.0822928622364997,0.5813482493162155,p01,p10,0.5813482493162155,0.2239057764410972,0.5813482493162155,0.5813482493162155,0.5389406681060791,0.2583021526535352,0.2583021526535352,0.7790895104408264,0.7790895104408264,high,True,True,0.85
ben_Beng-guj_Gujr,ben_Beng,guj_Gujr,intfloat/multilingual-e5-large,0.9935973762601652,3074211,1,0.9149240851402284,0.8474330306053162,0.8617817163467407,0.9161664247512816,0.9316768646240234,0.0274827051907777,0.8589289993047714,p01,p10,0.8589289993047714,0.8617817163467407,0.8617817163467407,0.8617817163467407,0.9161664247512816,0.8694944779078165,0.8617817163467407,0.9161337018013,0.9161337018013,high,True,True,0.9
ben_Beng-jpn_Jpan,ben_Beng,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.988374508961771,5331365,1,0.8596863150596619,0.7323163747787476,0.7551484346389771,0.8748542666435242,0.8993680477142334,0.0345038436353206,0.7887358486652374,p01,p10,0.7887358486652374,0.7551484346389771,0.7687358486652374,0.7687358486652374,0.8748542666435242,0.771937346458435,0.7687358486652374,0.8803989887237549,0.8803989887237549,mid,True,True,0.859534560153825
ben_Beng-lav_Latn,ben_Beng,lav_Latn,,,551904,1,0.8390576243400574,0.7246064573526383,0.745165741443634,0.8368017375469208,,,,p01,p10,,0.745165741443634,0.6825924867391586,0.6825924867391586,0.8368017375469208,0.7574350029230118,0.6825924867391586,0.95,,no_benchmark,False,False,0.99
ben_Beng-mya_Mymr,ben_Beng,mya_Mymr,jinaai/jina-embeddings-v3,0.986175367723897,755449,1,0.5027222037315369,0.2019454956054687,0.2473211944103241,0.4606366455554962,0.7690854072570801,0.0967945829033851,0.4932454735040665,p01,p10,0.4932454735040665,0.2473211944103241,0.4732454735040665,0.4732454735040665,0.4606366455554962,0.27618847688039144,0.27618847688039144,0.7121115773916245,0.7121115773916245,mid,True,True,0.85
ben_Beng-por_Latn,ben_Beng,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9995059288537548,9792912,1,0.856652021408081,0.7441068887710571,0.764864444732666,0.8667125701904297,0.9084941744804382,0.0271085128188133,0.8325057280063629,p01,p10,0.8325057280063629,0.764864444732666,0.8325057280063629,0.8325057280063629,0.8667125701904297,0.7795213858286539,0.7795213858286539,0.8929653614759445,0.8929653614759445,high,True,True,0.8500000000000001
ben_Beng-sun_Latn,ben_Beng,sun_Latn,intfloat/multilingual-e5-large,0.9826314007304588,271095,1,0.8607641458511353,0.750808036327362,0.7651620030403137,0.8740187883377075,0.8986144065856934,0.0283061191439628,0.8222181409597397,p01,p10,0.8222181409597397,0.7651620030403137,0.8022181409597396,0.8022181409597396,0.8740187883377075,0.7775035381317138,0.7775035381317138,0.8816704303026199,0.8816704303026199,mid,True,True,0.8500000000000001
ben_Beng-vec_Latn,ben_Beng,vec_Latn,microsoft/harrier-oss-v1-0.6b,0.9959101888449714,130451,1,0.8391667008399963,0.7272031009197235,0.7435932755470276,0.8393229246139526,0.8925964832305908,0.030338754877448,0.8072835099697113,p01,p10,0.8072835099697113,0.7435932755470276,0.8072835099697113,0.8072835099697113,0.8393229246139526,0.7547351817289988,0.7547351817289988,0.8756092637777328,0.8756092637777328,high,True,True,0.8500000000000001
bho_Deva-mal_Mlym,bho_Deva,mal_Mlym,microsoft/harrier-oss-v1-0.6b,0.9868530885012298,329195,1,0.8652081489562988,0.7812799274921417,0.801450502872467,0.8684797286987305,0.9032130241394044,0.0371452458202838,0.7976117938756943,p01,p10,0.7976117938756943,0.801450502872467,0.801450502872467,0.801450502872467,0.8684797286987305,0.8123153726259867,0.801450502872467,0.882241353392601,0.882241353392601,mid,True,True,0.9
bos_Latn-afr_Latn,bos_Latn,afr_Latn,intfloat/multilingual-e5-large,0.991652068233501,83423,1,0.863207995891571,0.7712799370288849,0.7903732419013977,0.8659337759017944,0.9138093590736388,0.0273460522294044,0.8351329624652862,p01,p10,0.8351329624652862,0.7903732419013977,0.8351329624652862,0.8351329624652862,0.8659337759017944,0.8024907847245534,0.8024907847245534,0.897746130824089,0.897746130824089,high,True,True,0.8500000000000001
bos_Latn-fin_Latn,bos_Latn,fin_Latn,intfloat/multilingual-e5-large,0.9890190888841104,9790901,1,0.853279173374176,0.7715576887130737,0.7933298945426941,0.8569821119308472,0.885545551776886,0.0243139788508415,0.8229266464710235,p01,p10,0.8229266464710235,0.7933298945426941,0.8029266464710235,0.8029266464710235,0.8569821119308472,0.8045447468757629,0.8029266464710235,0.8700385093688965,0.8700385093688965,mid,True,True,0.8572140959001671
bos_Latn-jpn_Jpan,bos_Latn,jpn_Jpan,intfloat/multilingual-e5-large,0.9831647564273704,1239156,1,0.835397481918335,0.7537185698747635,0.7697532773017883,0.8373072445392609,0.8791810274124146,0.0248317681252956,0.8153156548738479,p01,p10,0.8153156548738479,0.7697532773017883,0.7953156548738479,0.7953156548738479,0.8373072445392609,0.779993956287702,0.779993956287702,0.8639840632677078,0.8639840632677078,mid,True,True,0.8499999999999999
bos_Latn-mal_Mlym,bos_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.9942902412050156,584385,1,0.8406485319137573,0.7547509074211121,0.7723412036895752,0.8398036956787109,0.9151638746261596,0.0286604538559913,0.8417940825223923,p01,p10,0.8417940825223923,0.7723412036895752,0.8417940825223923,0.8417940825223923,0.8398036956787109,0.7831085205078124,0.7831085205078124,0.8975099325180054,0.8975099325180054,high,True,True,0.8500000000000002
bos_Latn-por_Latn,bos_Latn,por_Latn,microsoft/harrier-oss-v1-0.6b,1.0,12221419,2,0.8715823292732239,0.733467698097229,0.7717225432395936,0.8852463066577911,0.9344834685325624,0.0228054951876401,0.8699695211648941,p01,p10,0.8699695211648941,0.7717225432395936,0.8699695211648941,0.8699695211648941,0.8852463066577911,0.7921074350674947,0.7921074350674947,0.9215081185102464,0.9215081185102464,high,True,True,0.8500000000000001
bos_Latn-tha_Thai,bos_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9878935070366822,3539904,1,0.5793834328651428,0.1972535468637943,0.2659524798393249,0.6154367327690125,0.8152902126312256,0.0926479175686836,0.5156540155410767,p01,p10,0.5156540155410767,0.2659524798393249,0.4956540155410767,0.4956540155410767,0.6154367327690125,0.32025647461414336,0.32025647461414336,0.77424755692482,0.77424755692482,mid,True,True,0.85
bre_Latn-deu_Latn,bre_Latn,deu_Latn,intfloat/multilingual-e5-large,0.6482137789525146,1021501,1,0.7932773232460022,0.7421959042549133,0.7507720589637756,0.7850233316421509,0.8268428444862366,0.0318322628736496,0.7630975389480591,p01,p10,0.7630975389480591,0.7507720589637756,0.7260423898696899,0.7260423898696899,0.7850233316421509,0.7557708422342936,0.7260423898696899,0.8044401854276657,0.8044401854276657,low,True,True,0.99
bre_Latn-hin_Deva,bre_Latn,hin_Deva,intfloat/multilingual-e5-large,0.6450996619621554,198811,1,0.8043314218521118,0.7348515093326569,0.7448996305465698,0.7921155691146851,0.8203889727592468,0.0335938408970832,0.7547428292036057,p01,p10,0.7547428292036057,0.7448996305465698,0.7173976242542267,0.7173976242542267,0.7921155691146851,0.7510421673456827,0.7173976242542267,0.7958056926727295,0.7958056926727295,low,True,True,0.99
bre_Latn-lvs_Latn,bre_Latn,lvs_Latn,intfloat/multilingual-e5-large,0.6722612363817829,94575,1,0.7993009686470032,0.7386913776397706,0.7495081901550293,0.7932096719741821,0.8399980068206787,0.0306211020797491,0.77690349817276,p01,p10,0.77690349817276,0.7495081901550293,0.719173721075058,0.719173721075058,0.7932096719741821,0.7558013220628103,0.719173721075058,0.8170778751373291,0.8170778751373291,low,True,True,0.99
bre_Latn-por_Latn,bre_Latn,por_Latn,,,884544,1,0.7936816811561584,0.7232475936412811,0.7359209418296814,0.7847640514373779,,,,p01,p10,,0.7359209418296814,0.7000748789310456,0.7000748789310456,0.7847640514373779,0.743407263358434,0.7000748789310456,0.95,,no_benchmark,False,False,0.99
bre_Latn-tur_Latn,bre_Latn,tur_Latn,intfloat/multilingual-e5-large,0.6586188379704084,434484,1,0.8094889521598816,0.7466389685869217,0.7557050466537476,0.7964071035385132,0.8342683911323547,0.0325006805360317,0.7695473027229309,p01,p10,0.7695473027229309,0.7557050466537476,0.7303661453723908,0.7303661453723908,0.7964071035385132,0.7612815618515015,0.7303661453723908,0.8097114413976669,0.8097114413976669,low,True,True,0.99
bul_Cyrl-bel_Cyrl,bul_Cyrl,bel_Cyrl,intfloat/multilingual-e5-large,0.9946042280830047,63847,1,0.862756073474884,0.763232696056366,0.7776278018951416,0.8656822443008423,0.8922481536865234,0.0240048561245203,0.8331146717071534,p01,p10,0.8331146717071534,0.7776278018951416,0.8331146717071534,0.8331146717071534,0.8656822443008423,0.788722409804662,0.788722409804662,0.8773704767227173,0.8773704767227173,high,True,True,0.8500000000000001
bul_Cyrl-epo_Latn,bul_Cyrl,epo_Latn,microsoft/harrier-oss-v1-0.6b,1.0,2390887,1,0.8856045603752136,0.7723336100578309,0.7991377353668213,0.8973526954650879,0.9251657128334044,0.0232010409235954,0.8562970036268234,p01,p10,0.8562970036268234,0.7991377353668213,0.8562970036268234,0.8562970036268234,0.8973526954650879,0.8161294917265575,0.8161294917265575,0.9107196927070618,0.9107196927070618,high,True,True,0.8499999999999999
bul_Cyrl-guj_Gujr,bul_Cyrl,guj_Gujr,intfloat/multilingual-e5-large,0.9901615567000964,304270,1,0.8631294965744019,0.7658178091049195,0.7860217988491058,0.8704290688037872,0.8624038696289062,0.0260027721524238,0.7964440554380416,p01,p10,0.7964440554380416,0.7860217988491058,0.7964440554380416,0.7964440554380416,0.8704290688037872,0.8003886590401331,0.7964440554380416,0.8467027395963669,0.8467027395963669,high,True,True,0.8637281338776968
bul_Cyrl-jav_Latn,bul_Cyrl,jav_Latn,intfloat/multilingual-e5-large,0.9940210882755875,489241,1,0.8162808418273926,0.7342873811721802,0.7455746531486511,0.8073340654373169,0.8711302280426025,0.0258556008338928,0.8071615517139434,p01,p10,0.8071615517139434,0.7455746531486511,0.8071615517139434,0.8071615517139434,0.8073340654373169,0.7536146640777588,0.7536146640777588,0.8553165793418884,0.8553165793418884,high,True,True,0.85
bul_Cyrl-lav_Latn,bul_Cyrl,lav_Latn,,,1717946,1,0.8568588495254517,0.7014571577310562,0.7379985451698303,0.8615500926971436,,,,p01,p10,,0.7379985451698303,0.6571342021226882,0.6571342021226882,0.8615500926971436,0.7574381579955419,0.6571342021226882,0.95,,no_benchmark,False,False,0.99
bul_Cyrl-nap_Latn,bul_Cyrl,nap_Latn,,,85163,1,0.8621915578842163,0.7418299734592437,0.7741425395011902,0.8732350468635559,,,,p01,p10,,0.7741425395011902,0.6873370110988617,0.6873370110988617,0.8732350468635559,0.7915223479270935,0.6873370110988617,0.95,,no_benchmark,False,False,0.99
bul_Cyrl-por_Latn,bul_Cyrl,por_Latn,microsoft/harrier-oss-v1-0.6b,1.0,69771689,7,0.8749963045120239,0.7391102820634842,0.7744813561439514,0.8905701637268066,0.9359486699104308,0.0216309744864702,0.865780131816864,p01,p10,0.865780131816864,0.7744813561439514,0.865780131816864,0.865780131816864,0.8905701637268066,0.7948758055766424,0.7948758055766424,0.9242739975452424,0.9242739975452424,high,True,True,0.8499999999999999
bul_Cyrl-sqi_Latn,bul_Cyrl,sqi_Latn,,,1735828,1,0.8770792484283447,0.7597489684820176,0.7822737455368042,0.8853707611560822,,,,p01,p10,,0.7822737455368042,0.7213035947084427,0.7213035947084427,0.8853707611560822,0.7980112572511037,0.7213035947084427,0.95,,no_benchmark,False,False,0.99
bul_Cyrl-ukr_Cyrl,bul_Cyrl,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.99414670923014,21971974,3,0.9052630662918092,0.7892168700695038,0.8202258348464966,0.9189187288284302,0.9402512311935424,0.0279632434248924,0.8437066078186035,p01,p10,0.8437066078186035,0.8202258348464966,0.8437066078186035,0.8437066078186035,0.9189187288284302,0.8371263742446899,0.8371263742446899,0.9282208681106568,0.9282208681106568,high,True,True,0.85
bul_Cyrl-zho_Hant,bul_Cyrl,zho_Hant,microsoft/harrier-oss-v1-0.6b,0.9995059288537548,5341246,1,0.8085458874702454,0.6872437298297882,0.7104083895683289,0.813683032989502,0.9074419736862184,0.0246505625545978,0.8395206791162491,p01,p10,0.8395206791162491,0.7104083895683289,0.8395206791162491,0.8395206791162491,0.813683032989502,0.7252167165279388,0.7252167165279388,0.892536923289299,0.892536923289299,high,True,True,0.85
cat_Latn-epo_Latn,cat_Latn,epo_Latn,intfloat/multilingual-e5-large,1.0,1895140,1,0.8899142742156982,0.7854928970336914,0.8194764733314515,0.8946260809898376,0.9070961475372314,0.018266687169671,0.8574944019317627,p01,p10,0.8574944019317627,0.8194764733314515,0.8574944019317627,0.8574944019317627,0.8946260809898376,0.8336213896671931,0.8336213896671931,0.895642951130867,0.895642951130867,high,True,True,0.85
cat_Latn-heb_Hebr,cat_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9924020538009576,4201634,1,0.6597418785095215,0.2453529104590416,0.3259947746992111,0.705260843038559,0.8120619654655457,0.0928235799074173,0.5164834260940552,p01,p10,0.5164834260940552,0.3259947746992111,0.5164834260940552,0.5164834260940552,0.705260843038559,0.3907637745141983,0.3907637745141983,0.7604829221963882,0.7604829221963882,high,True,True,0.85
cat_Latn-khk_Cyrl,cat_Latn,khk_Cyrl,intfloat/multilingual-e5-large,0.981640972130398,130973,1,0.874675989151001,0.7790703177452087,0.7997395634651184,0.8865482807159424,0.8756821751594543,0.0238534156233072,0.8089977085590363,p01,p10,0.8089977085590363,0.7997395634651184,0.7997395634651184,0.7997395634651184,0.8865482807159424,0.8166328430175781,0.7997395634651184,0.8619110286235809,0.8619110286235809,mid,True,True,0.9
cat_Latn-mal_Mlym,cat_Latn,mal_Mlym,intfloat/multilingual-e5-large,0.988458774181447,810186,1,0.8352647423744202,0.7406885623931885,0.7549725770950317,0.8387802839279175,0.8790162801742554,0.0223247893154621,0.8199383974075317,p01,p10,0.8199383974075317,0.7549725770950317,0.7999383974075317,0.7999383974075317,0.8387802839279175,0.7658672332763672,0.7658672332763672,0.8656188398599625,0.8656188398599625,mid,True,True,0.85
