lang_pair,source_lang,target_lang,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,data_quantile,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,kept_fraction_est
spa_Latn-sag_Latn,spa_Latn,sag_Latn,46980,1,0.5893089175224304,0.1177072897553443,0.1674000769853592,0.6376327276229858,p10,0.1674000769853592,0.1674000769853592,0.6376327276229858,,0.1674000769853592,0.95,0.9
spa_Latn-swh_Latn,spa_Latn,swh_Latn,4287437,1,0.4454544484615326,0.0006909266812726,0.0013488638214766,0.1881534308195114,p10,0.0013488638214766,0.05,0.1881534308195114,,0.05,0.95,0.6900312615597264
spa_Latn-vec_Latn,spa_Latn,vec_Latn,1633391,1,0.4283122718334198,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
sqi_Latn-lzh_Hani,sqi_Latn,lzh_Hani,116782,1,0.2352828234434127,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
sqi_Latn-xho_Latn,sqi_Latn,xho_Latn,171224,1,0.5300900936126709,0.209999993443489,0.2750000059604645,0.5274999737739563,p10,0.2750000059604645,0.2750000059604645,0.5274999737739563,,0.2750000059604645,0.95,0.9
srd_Latn-fas_Arab,srd_Latn,fas_Arab,212999,1,0.3865348994731903,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
srd_Latn-kor_Zyyy,srd_Latn,kor_Zyyy,353225,1,0.2970466017723083,0.0,0.0,0.050000000745058,p10,0.0,0.05,0.050000000745058,,0.05,0.95,0.5000000037252899
srd_Latn-oci_Latn,srd_Latn,oci_Latn,48243,1,0.5518174767494202,0.1317836195230484,0.1653376072645187,0.5347979664802551,p10,0.1653376072645187,0.1653376072645187,0.5347979664802551,,0.1653376072645187,0.95,0.9
srd_Latn-tgl_Latn,srd_Latn,tgl_Latn,340322,1,0.2662824094295501,0.1035194471478462,0.1176574826240539,0.2030746340751648,p10,0.1176574826240539,0.1176574826240539,0.2030746340751648,,0.1176574826240539,0.95,0.9
srp_Cyrl-fil_Latn,srp_Cyrl,fil_Latn,302261,1,0.720413327217102,0.3899999856948852,0.4850000143051147,0.7512500286102295,p10,0.4850000143051147,0.4850000143051147,0.7512500286102295,,0.4850000143051147,0.95,0.9
srp_Cyrl-sun_Latn,srp_Cyrl,sun_Latn,188903,1,0.5471659302711487,0.0,0.050000000745058,0.550000011920929,p10,0.050000000745058,0.050000000745058,0.550000011920929,,0.050000000745058,0.95,0.9
srp_Cyrl-yor_Latn,srp_Cyrl,yor_Latn,103966,1,0.6024667024612427,0.1139734610915184,0.1859471946954727,0.6543059349060059,p10,0.1859471946954727,0.1859471946954727,0.6543059349060059,,0.1859471946954727,0.95,0.9
srp_Latn-eus_Latn,srp_Latn,eus_Latn,179851,1,0.562345564365387,0.2049999982118606,0.270000010728836,0.574999988079071,p10,0.270000010728836,0.270000010728836,0.574999988079071,,0.270000010728836,0.95,0.9
srp_Latn-lit_Latn,srp_Latn,lit_Latn,445126,1,0.5724228620529175,0.1949999928474426,0.2649999856948852,0.5924999713897705,p10,0.2649999856948852,0.2649999856948852,0.5924999713897705,,0.2649999856948852,0.95,0.9
srp_Latn-spa_Latn,srp_Latn,spa_Latn,2673779,1,0.7207101583480835,0.3650000095367431,0.4600000083446502,0.7637500166893005,p10,0.4600000083446502,0.4600000083446502,0.7637500166893005,,0.4600000083446502,0.95,0.9
srp_Latn-zho_Zyyy,srp_Latn,zho_Zyyy,90137,1,0.4397578835487366,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
sun_Latn-tel_Telu,sun_Latn,tel_Telu,155262,1,0.698191225528717,0.2295352071523666,0.323237657546997,0.766992449760437,p10,0.323237657546997,0.323237657546997,0.766992449760437,,0.323237657546997,0.95,0.9
swa_Latn-lzh_Hani,swa_Latn,lzh_Hani,100226,1,0.1389842927455902,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.25000000372528985
swa_Latn-yor_Latn,swa_Latn,yor_Latn,262281,1,0.5062201023101807,0.1299999952316284,0.2000000029802322,0.5099999904632568,p10,0.2000000029802322,0.2000000029802322,0.5099999904632568,,0.2000000029802322,0.95,0.9
swe_Latn-cmn_Hani,swe_Latn,cmn_Hani,15088036,1,0.814816415309906,0.5874999761581421,0.6549999713897705,0.8412500023841858,p10,0.6549999713897705,0.6549999713897705,0.8412500023841858,,0.6549999713897705,0.95,0.9
swe_Latn-lit_Latn,swe_Latn,lit_Latn,63951,1,0.4316162168979645,0.0,0.0,0.270000010728836,p10,0.0,0.05,0.270000010728836,,0.05,0.95,0.7037037055433532
swe_Latn-swh_Latn,swe_Latn,swh_Latn,819961,1,0.719844400882721,0.1200256273150444,0.2204543054103851,0.8512946963310242,p10,0.2204543054103851,0.2204543054103851,0.8512946963310242,,0.2204543054103851,0.95,0.9
swe_Latn-yue_Hani,swe_Latn,yue_Hani,959307,1,0.7814298272132874,0.5049999952316284,0.5849999785423279,0.8125,p10,0.5849999785423279,0.5849999785423279,0.8125,,0.5849999785423279,0.95,0.9
swh_Latn-tur_Latn,swh_Latn,tur_Latn,2319663,1,0.5011072754859924,0.0006043731118552,0.0013488638214766,0.4658734500408172,p10,0.0013488638214766,0.05,0.4658734500408172,,0.05,0.95,0.7279398316746422
tam_Taml-tgk_Cyrl,tam_Taml,tgk_Cyrl,174892,1,0.4995632767677307,0.050000000745058,0.1500000059604644,0.449999988079071,p10,0.1500000059604644,0.1500000059604644,0.449999988079071,,0.1500000059604644,0.95,0.9
tat_Cyrl-uig_Arab,tat_Cyrl,uig_Arab,225053,1,0.5581047534942627,0.1130562722682952,0.1601615220308312,0.5746334791183472,p10,0.1601615220308312,0.1601615220308312,0.5746334791183472,,0.1601615220308312,0.95,0.9
tel_Telu-xho_Latn,tel_Telu,xho_Latn,151807,1,0.6330098509788513,0.1139734610915184,0.1724667996168136,0.7160317897796631,p10,0.1724667996168136,0.1724667996168136,0.7160317897796631,,0.1724667996168136,0.95,0.9
tgk_Cyrl-zho_Hant,tgk_Cyrl,zho_Hant,204312,1,0.1554844677448272,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4166666699780357
tha_Thai-rus_Cyrl,tha_Thai,rus_Cyrl,76452,1,0.559626579284668,0.0,0.050000000745058,0.550000011920929,p10,0.050000000745058,0.050000000745058,0.550000011920929,,0.050000000745058,0.95,0.9
tir_Ethi-twi_Latn,tir_Ethi,twi_Latn,103285,1,0.446605920791626,0.0407099016010761,0.0764689669013023,0.4209169447422027,p10,0.0764689669013023,0.0764689669013023,0.4209169447422027,,0.0764689669013023,0.95,0.9
tso_Latn-twi_Latn,tso_Latn,twi_Latn,140472,1,0.5209982991218567,0.0778837278485298,0.1250324994325637,0.5295441150665283,p10,0.1250324994325637,0.1250324994325637,0.5295441150665283,,0.1250324994325637,0.95,0.9
tur_Latn-ind_Latn,tur_Latn,ind_Latn,45467,1,0.6282796859741211,0.003437241539359,0.0093297036364674,0.915074586868286,p10,0.0093297036364674,0.05,0.915074586868286,,0.05,0.95,0.8355303840909648
tur_Latn-ukr_Cyrl,tur_Latn,ukr_Cyrl,12799448,1,0.6845613121986389,0.3350000083446502,0.4199999868869781,0.7225000262260437,p10,0.4199999868869781,0.4199999868869781,0.7225000262260437,,0.4199999868869781,0.95,0.9
twi_Latn-fra_Latn,twi_Latn,fra_Latn,131840,1,0.5948965549468994,0.1316190510988235,0.1845714598894119,0.6307607293128967,p10,0.1845714598894119,0.1845714598894119,0.6307607293128967,,0.1845714598894119,0.95,0.9
ukr_Cyrl-urd_Arab,ukr_Cyrl,urd_Arab,1415421,1,0.5360482335090637,0.0,0.050000000745058,0.5,p10,0.050000000745058,0.050000000745058,0.5,,0.050000000745058,0.95,0.9
und_Beng-fas_Arab,und_Beng,fas_Arab,243830,1,0.29082190990448,0.0,0.050000000745058,0.25,p10,0.050000000745058,0.050000000745058,0.25,,0.050000000745058,0.95,0.9
und_Beng-tur_Latn,und_Beng,tur_Latn,176980,1,0.4251509606838226,0.0900000035762786,0.1449999958276748,0.4124999940395355,p10,0.1449999958276748,0.1449999958276748,0.4124999940395355,,0.1449999958276748,0.95,0.9
und_Hira-slv_Latn,und_Hira,slv_Latn,53687,1,0.7012555599212646,0.3824999928474426,0.4650000035762787,0.7262499928474426,p10,0.4650000035762787,0.4650000035762787,0.7262499928474426,,0.4650000035762787,0.95,0.9
und_Kana-sin_Sinh,und_Kana,sin_Sinh,56370,1,0.5517907738685608,0.2249999940395355,0.2849999964237213,0.5450000166893005,p10,0.2849999964237213,0.2849999964237213,0.5450000166893005,,0.2849999964237213,0.95,0.9
urd_Arab-cmn_Hani,urd_Arab,cmn_Hani,660361,1,0.7352588772773743,0.4675000011920929,0.5425000190734863,0.7612500190734863,p10,0.5425000190734863,0.5425000190734863,0.7612500190734863,,0.5425000190734863,0.95,0.9
uzn_Latn-heb_Hebr,uzn_Latn,heb_Hebr,54930,1,0.4902865290641784,0.0016856304137036,0.0035936026833951,0.3855729401111603,p10,0.0035936026833951,0.05,0.3855729401111603,,0.05,0.95,0.7290408302959379
uzn_Latn-rus_Cyrl,uzn_Latn,rus_Cyrl,639571,1,0.573610782623291,0.0025170615408569,0.0052433595992624,0.8720986247062683,p10,0.0052433595992624,0.05,0.8720986247062683,,0.05,0.95,0.7440116318889973
vec_Latn-eng_Latn,vec_Latn,eng_Latn,335728,1,0.3673402369022369,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
vec_Latn-msa_Latn,vec_Latn,msa_Latn,77930,1,0.2255612760782241,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
vec_Latn-tha_Thai,vec_Latn,tha_Thai,123572,1,0.7146884799003601,0.0089259948581457,0.0256208796054124,0.989347517490387,p10,0.0256208796054124,0.05,0.989347517490387,,0.05,0.95,0.8876833773556841
vie_Latn-zul_Latn,vie_Latn,zul_Latn,65256,1,0.6399773359298706,0.1436393409967422,0.2109957337379455,0.715213418006897,p10,0.2109957337379455,0.2109957337379455,0.715213418006897,,0.2109957337379455,0.95,0.9
wol_Latn-fra_Latn,wol_Latn,fra_Latn,119649,1,0.5829979777336121,0.003437241539359,0.0085396049544215,0.8014034628868103,p10,0.0085396049544215,0.05,0.8014034628868103,,0.05,0.95,0.791018415762487
xho_Latn-fra_Latn,xho_Latn,fra_Latn,107768,1,0.6137703061103821,0.0058588343672454,0.0145035795867443,0.8657438158988953,p10,0.0145035795867443,0.05,0.8657438158988953,,0.05,0.95,0.8404773916066929
xho_Latn-zho_Hans,xho_Latn,zho_Hans,493638,1,0.1018175184726715,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.22500000099341066
xxx_Arab-pol_Latn,xxx_Arab,pol_Latn,255445,1,0.5075192451477051,0.209999993443489,0.2649999856948852,0.5074999928474426,p10,0.2649999856948852,0.2649999856948852,0.5074999928474426,,0.2649999856948852,0.95,0.9
xxx_Latn-ell_Grek,xxx_Latn,ell_Grek,241903,1,0.4941999614238739,0.1749999970197677,0.2249999940395355,0.4824999868869781,p10,0.2249999940395355,0.2249999940395355,0.4824999868869781,,0.2249999940395355,0.95,0.9
xxx_Latn-lit_Latn,xxx_Latn,lit_Latn,117965,1,0.4564128220081329,0.1299999952316284,0.1850000023841858,0.4375,p10,0.1850000023841858,0.1850000023841858,0.4375,,0.1850000023841858,0.95,0.9
yue_Hani-kor_Hang,yue_Hani,kor_Hang,84453,1,0.7436053156852722,0.4199999868869781,0.5074999928474426,0.7762500047683716,p10,0.5074999928474426,0.5074999928474426,0.7762500047683716,,0.5074999928474426,0.95,0.9
zho_Zyyy-cmn_Hani,zho_Zyyy,cmn_Hani,302183,1,0.4538609981536865,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.731481481724213
zsm_Latn-nld_Latn,zsm_Latn,nld_Latn,3389843,1,0.716174840927124,0.25,0.3000000119209289,0.800000011920929,p10,0.3000000119209289,0.3000000119209289,0.800000011920929,,0.3000000119209289,0.95,0.9
zsm_Latn-swe_Latn,zsm_Latn,swe_Latn,2903759,1,0.7051676511764526,0.25,0.3000000119209289,0.800000011920929,p10,0.3000000119209289,0.3000000119209289,0.800000011920929,,0.3000000119209289,0.95,0.9
zul_Latn-ron_Latn,zul_Latn,ron_Latn,42965,1,0.711480975151062,0.2376938760280609,0.318979948759079,0.7861853837966919,p10,0.318979948759079,0.318979948759079,0.7861853837966919,,0.318979948759079,0.95,0.9
abk_Cyrl-eng_Latn,abk_Cyrl,eng_Latn,98253,1,0.7227498888969421,0.387499988079071,0.4675000011920929,0.762499988079071,p10,0.4675000011920929,0.4675000011920929,0.762499988079071,,0.4675000011920929,0.95,0.9
abk_Cyrl-rus_Cyrl,abk_Cyrl,rus_Cyrl,102493,1,0.6844423413276672,0.3199999928474426,0.4099999964237213,0.7174999713897705,p10,0.4099999964237213,0.4099999964237213,0.7174999713897705,,0.4099999964237213,0.95,0.9
ace_Latn-rus_Cyrl,ace_Latn,rus_Cyrl,56877,1,0.6364777088165283,0.0033616223372519,0.0081698028370738,0.951142191886902,p10,0.0081698028370738,0.05,0.951142191886902,,0.05,0.95,0.823580451259107
acm_Arab-nld_Latn,acm_Arab,nld_Latn,131372,1,0.8181517124176025,0.3493847250938415,0.4841361939907074,0.9092645049095154,p10,0.4841361939907074,0.4841361939907074,0.9092645049095154,,0.4841361939907074,0.95,0.9
aeb_Arab-deu_Latn,aeb_Arab,deu_Latn,235889,1,0.7681084275245667,0.2595753073692322,0.3703772127628326,0.8700093626976013,p10,0.3703772127628326,0.3703772127628326,0.8700093626976013,,0.3703772127628326,0.95,0.9
aeb_Arab-por_Latn,aeb_Arab,por_Latn,305242,1,0.7666833400726318,0.2761696577072143,0.3849892318248765,0.8624675273895264,p10,0.3849892318248765,0.3849892318248765,0.8624675273895264,,0.3849892318248765,0.95,0.9
afr_Latn-asm_Beng,afr_Latn,asm_Beng,52286,1,0.6500262022018433,0.050000000745058,0.2000000029802322,0.75,p10,0.2000000029802322,0.2000000029802322,0.75,,0.2000000029802322,0.95,0.9
afr_Latn-dan_Latn,afr_Latn,dan_Latn,2058943,1,0.6157572269439697,0.0,0.1000000014901161,0.699999988079071,p10,0.1000000014901161,0.1000000014901161,0.699999988079071,,0.1000000014901161,0.95,0.9
afr_Latn-fur_Latn,afr_Latn,fur_Latn,137862,1,0.162677451968193,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4166666699780357
afr_Latn-jav_Latn,afr_Latn,jav_Latn,165072,1,0.1708238273859024,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4166666699780357
afr_Latn-lat_Latn,afr_Latn,lat_Latn,84782,1,0.6127563118934631,0.2599999904632568,0.324999988079071,0.6399999856948853,p10,0.324999988079071,0.324999988079071,0.6399999856948853,,0.324999988079071,0.95,0.9
afr_Latn-mlt_Latn,afr_Latn,mlt_Latn,164000,1,0.7842609286308289,0.2658804655075073,0.3988746702671051,0.8840392827987671,p10,0.3988746702671051,0.3988746702671051,0.8840392827987671,,0.3988746702671051,0.95,0.9
afr_Latn-ory_Orya,afr_Latn,ory_Orya,20197,1,0.677740752696991,0.1500000059604644,0.25,0.75,p10,0.25,0.25,0.75,,0.25,0.95,0.9
afr_Latn-spa_Latn,afr_Latn,spa_Latn,3838738,1,0.229956179857254,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
afr_Latn-tir_Ethi,afr_Latn,tir_Ethi,358110,1,0.4102841913700104,0.0470741763710975,0.0725649744272232,0.3651479184627533,p10,0.0725649744272232,0.0725649744272232,0.3651479184627533,,0.0725649744272232,0.95,0.9
afr_Latn-yor_Latn,afr_Latn,yor_Latn,1554674,1,0.329550176858902,0.0420877262949943,0.0634945854544639,0.1966446489095688,p10,0.0634945854544639,0.0634945854544639,0.1966446489095688,,0.0634945854544639,0.95,0.9
als_Latn-swe_Latn,als_Latn,swe_Latn,4595259,1,0.7767875790596008,0.2533680498600006,0.3818340599536896,0.878592312335968,p10,0.3818340599536896,0.3818340599536896,0.878592312335968,,0.3818340599536896,0.95,0.9
als_Latn-zho_Hant,als_Latn,zho_Hant,489183,1,0.3724477291107178,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
amh_Ethi-ell_Grek,amh_Ethi,ell_Grek,393991,1,0.5100516080856323,0.1132488325238227,0.141106903553009,0.467440515756607,p10,0.141106903553009,0.141106903553009,0.467440515756607,,0.141106903553009,0.95,0.9
amh_Ethi-heb_Hebr,amh_Ethi,heb_Hebr,230296,1,0.5925470590591431,0.1491396278142929,0.1927951872348785,0.6190956234931946,p10,0.1927951872348785,0.1927951872348785,0.6190956234931946,,0.1927951872348785,0.95,0.9
amh_Ethi-khm_Khmr,amh_Ethi,khm_Khmr,140206,1,0.6970163583755493,0.2595753073692322,0.3434885144233703,0.7587490081787109,p10,0.3434885144233703,0.3434885144233703,0.7587490081787109,,0.3434885144233703,0.95,0.9
amh_Ethi-mkd_Cyrl,amh_Ethi,mkd_Cyrl,233448,1,0.6765351891517639,0.1520322412252426,0.2412509620189666,0.7575553059577942,p10,0.2412509620189666,0.2412509620189666,0.7575553059577942,,0.2412509620189666,0.95,0.9
amh_Ethi-plt_Latn,amh_Ethi,plt_Latn,79903,1,0.6387860774993896,0.3449999988079071,0.4050000011920929,0.6549999713897705,p10,0.4050000011920929,0.4050000011920929,0.6549999713897705,,0.4050000011920929,0.95,0.9
amh_Ethi-srp_Cyrl,amh_Ethi,srp_Cyrl,204002,1,0.6589599847793579,0.2065905928611755,0.2703179717063904,0.7137887477874756,p10,0.2703179717063904,0.2703179717063904,0.7137887477874756,,0.2703179717063904,0.95,0.9
amh_Ethi-twi_Latn,amh_Ethi,twi_Latn,172590,1,0.4808419644832611,0.0389152579009532,0.0759827494621276,0.4769062995910644,p10,0.0759827494621276,0.0759827494621276,0.4769062995910644,,0.0759827494621276,0.95,0.9
apc_Arab-dan_Latn,apc_Arab,dan_Latn,383530,1,0.7744571566581726,0.2558391392230987,0.3711366355419159,0.8813428282737732,p10,0.3711366355419159,0.3711366355419159,0.8813428282737732,,0.3711366355419159,0.95,0.9
apc_Arab-kor_Hang,apc_Arab,kor_Hang,240267,1,0.5793325304985046,0.050000000745058,0.1500000059604644,0.5699999928474426,p10,0.1500000059604644,0.1500000059604644,0.5699999928474426,,0.1500000059604644,0.95,0.9
apc_Arab-tha_Thai,apc_Arab,tha_Thai,216893,1,0.6063312292098999,0.1000000014901161,0.2000000029802322,0.6000000238418579,p10,0.2000000029802322,0.2000000029802322,0.6000000238418579,,0.2000000029802322,0.95,0.9
ara_Arab-bel_Cyrl,ara_Arab,bel_Cyrl,866443,1,0.6107404232025146,0.2349999994039535,0.3149999976158142,0.6299999952316284,p10,0.3149999976158142,0.3149999976158142,0.6299999952316284,,0.3149999976158142,0.95,0.9
ara_Arab-ell_Grek,ara_Arab,ell_Grek,39686148,1,0.7219497561454773,0.3199999928474426,0.4275000095367431,0.7749999761581421,p10,0.4275000095367431,0.4275000095367431,0.7749999761581421,,0.4275000095367431,0.95,0.9
ara_Arab-gug_Latn,ara_Arab,gug_Latn,61464,1,0.4169292747974396,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7083333349890178
ara_Arab-jav_Latn,ara_Arab,jav_Latn,471722,1,0.5855554342269897,0.2849999964237213,0.3449999988079071,0.5849999785423279,p10,0.3449999988079071,0.3449999988079071,0.5849999785423279,,0.3449999988079071,0.95,0.9
ara_Arab-lav_Latn,ara_Arab,lav_Latn,869362,1,0.4714885056018829,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.7500000022351739
ara_Arab-mya_Mymr,ara_Arab,mya_Mymr,893477,1,0.6667059659957886,0.2849999964237213,0.375,0.706250011920929,p10,0.375,0.375,0.706250011920929,,0.375,0.95,0.9
ara_Arab-pol_Latn,ara_Arab,pol_Latn,46762298,1,0.6353380084037781,0.2549999952316284,0.3449999988079071,0.675000011920929,p10,0.3449999988079071,0.3449999988079071,0.675000011920929,,0.3449999988079071,0.95,0.9
ara_Arab-som_Latn,ara_Arab,som_Latn,1698781,1,0.4432515203952789,0.1150000020861625,0.1650000065565109,0.4225000143051147,p10,0.1650000065565109,0.1650000065565109,0.4225000143051147,,0.1650000065565109,0.95,0.9
ara_Arab-tha_Thai,ara_Arab,tha_Thai,17991244,1,0.7753022909164429,0.4824999868869781,0.5724999904632568,0.8087499737739563,p10,0.5724999904632568,0.5724999904632568,0.8087499737739563,,0.5724999904632568,0.95,0.9
ara_Arab-yor_Latn,ara_Arab,yor_Latn,111370,1,0.6052206754684448,0.2649999856948852,0.3400000035762787,0.6150000095367432,p10,0.3400000035762787,0.3400000035762787,0.6150000095367432,,0.3400000035762787,0.95,0.9
arb_Arab-ces_Latn,arb_Arab,ces_Latn,12955821,1,0.6737901568412781,0.3199999928474426,0.4099999964237213,0.7149999737739563,p10,0.4099999964237213,0.4099999964237213,0.7149999737739563,,0.4099999964237213,0.95,0.9
arb_Arab-fra_Latn,arb_Arab,fra_Latn,42992362,2,0.8158735632896423,0.5950000286102295,0.6700000166893005,0.84375,p10,0.6700000166893005,0.6700000166893005,0.84375,,0.6700000166893005,0.95,0.9
arb_Arab-jpn_Jpan,arb_Arab,jpn_Jpan,3791466,1,0.6626867651939392,0.1000000014901161,0.2000000029802322,0.75,p10,0.2000000029802322,0.2000000029802322,0.75,,0.2000000029802322,0.95,0.9
arb_Arab-lit_Latn,arb_Arab,lit_Latn,2499671,1,0.7989487051963806,0.3000000119209289,0.4000000059604645,0.8999999761581421,p10,0.4000000059604645,0.4000000059604645,0.8999999761581421,,0.4000000059604645,0.95,0.9
arb_Arab-plt_Latn,arb_Arab,plt_Latn,65391,1,0.6416666507720947,0.3149999976158142,0.3774999976158142,0.6625000238418579,p10,0.3774999976158142,0.3774999976158142,0.6625000238418579,,0.3774999976158142,0.95,0.9
arb_Arab-sun_Latn,arb_Arab,sun_Latn,62465,1,0.6422115564346313,0.1500000059604644,0.25,0.699999988079071,p10,0.25,0.25,0.699999988079071,,0.25,0.95,0.9
arb_Arab-uzn_Latn,arb_Arab,uzn_Latn,77348,1,0.6336493492126465,0.0,0.1500000059604644,0.75,p10,0.1500000059604644,0.1500000059604644,0.75,,0.1500000059604644,0.95,0.9
arg_Latn-fra_Latn,arg_Latn,fra_Latn,198036,1,0.5984667539596558,0.2249999940395355,0.3000000119209289,0.6274999976158142,p10,0.3000000119209289,0.3000000119209289,0.6274999976158142,,0.3000000119209289,0.95,0.9
arg_Latn-ukr_Cyrl,arg_Latn,ukr_Cyrl,66154,1,0.5230731964111328,0.1550000011920929,0.2199999988079071,0.5199999809265137,p10,0.2199999988079071,0.2199999988079071,0.5199999809265137,,0.2199999988079071,0.95,0.9
arq_Arab-pol_Latn,arq_Arab,pol_Latn,108587,1,0.6653212308883667,0.3100000023841858,0.395000010728836,0.7037500143051147,p10,0.395000010728836,0.395000010728836,0.7037500143051147,,0.395000010728836,0.95,0.9
ars_Arab-cmn_Hani,ars_Arab,cmn_Hani,350743,1,0.8192480206489563,0.6025000214576721,0.6675000190734863,0.8443750143051147,p10,0.6675000190734863,0.6675000190734863,0.8443750143051147,,0.6675000190734863,0.95,0.9
ars_Arab-isl_Latn,ars_Arab,isl_Latn,81325,1,0.675502598285675,0.0041064908728003,0.0124316504225134,0.966770887374878,p10,0.0124316504225134,0.05,0.966770887374878,,0.05,0.95,0.8692924978073577
ars_Arab-sin_Sinh,ars_Arab,sin_Sinh,93807,1,0.5607842206954956,0.1115596517920494,0.1507040113210678,0.5743386149406433,p10,0.1507040113210678,0.1507040113210678,0.5743386149406433,,0.1507040113210678,0.95,0.9
ary_Arab-als_Latn,ary_Arab,als_Latn,116569,1,0.7306927442550659,0.3000000119209289,0.3499999940395355,0.800000011920929,p10,0.3499999940395355,0.3499999940395355,0.800000011920929,,0.3499999940395355,0.95,0.9
ary_Arab-fin_Latn,ary_Arab,fin_Latn,1024630,1,0.8112142086029053,0.3303991854190826,0.4573790729045868,0.90818452835083,p10,0.4573790729045868,0.4573790729045868,0.90818452835083,,0.4573790729045868,0.95,0.9
ary_Arab-mkd_Cyrl,ary_Arab,mkd_Cyrl,103032,1,0.7891589403152466,0.0988719835877418,0.2722824811935425,0.9453994035720824,p10,0.2722824811935425,0.2722824811935425,0.9453994035720824,,0.2722824811935425,0.95,0.9
