direction_key,winner_model,winner_avg_score,num_sentences,rate_per_hour,est_hours
mal_Mlym-als_Latn,qwen3-4b-instruct-2507,0.894425,410673,28000,14.7
mal_Mlym-cmn_Hani,metricx24,unknown,1567667,1200000,1.3
mal_Mlym-fil_Latn,metricx24,unknown,383471,1200000,0.3
mal_Mlym-hbs_Latn,metricx24,unknown,76486,1200000,0.1
mal_Mlym-ind_Latn,shaomutan_remedy-9b-22,0.924595121,273866,200000,1.4
mal_Mlym-khk_Cyrl,metricx24,0.794793024,90289,1200000,0.1
mal_Mlym-kin_Latn,shaomutan_remedy-9b-22,0.808685605,27735,200000,0.1
mal_Mlym-lzh_Hani,metricx24,unknown,124642,1200000,0.1
mal_Mlym-mar_Deva,shaomutan_remedy-9b-22,0.928776398,4512944,200000,22.6
mal_Mlym-mon_Cyrl,metricx24,unknown,99892,1200000,0.1
mal_Mlym-msa_Latn,metricx24,unknown,1065162,1200000,0.9
mal_Mlym-mya_Mymr,shaomutan_remedy-9b-22,0.915241889,315626,200000,1.6
mal_Mlym-nds_Latn,metricx24,unknown,80012,1200000,0.1
mal_Mlym-nep_Deva,metricx24,unknown,691791,1200000,0.6
mal_Mlym-nld_Latn,shaomutan_remedy-9b-22,0.925809702,2311358,200000,11.6
mal_Mlym-nno_Latn,shaomutan_remedy-9b-22,0.912611888,89675,200000,0.4
mal_Mlym-nob_Latn,shaomutan_remedy-9b-22,0.929512933,805332,200000,4.0
mal_Mlym-nor_Latn,metricx24,unknown,820726,1200000,0.7
mal_Mlym-npi_Deva,shaomutan_remedy-9b-22,0.911694158,1357165,200000,6.8
mal_Mlym-nya_Latn,shaomutan_remedy-9b-22,0.724016436,62424,200000,0.3
mal_Mlym-oci_Latn,qwen3-4b-instruct-2507,0.850129,115034,28000,4.1
mal_Mlym-ory_Orya,qwen3-4b-instruct-2507,0.92004,2388763,28000,85.3
mal_Mlym-pan_Guru,qwen3-4b-instruct-2507,0.910408,1183734,28000,42.3
mal_Mlym-pbt_Arab,shaomutan_remedy-9b-22,0.783883545,66594,200000,0.3
mal_Mlym-pol_Latn,shaomutan_remedy-9b-22,0.931851549,2184711,200000,10.9
mal_Mlym-por_Latn,qwen3-4b-instruct-2507,0.925112,1794898,28000,64.1
mal_Mlym-pus_Arab,metricx24,unknown,83590,1200000,0.1
mal_Mlym-ron_Latn,shaomutan_remedy-9b-22,0.943423366,2098538,200000,10.5
mal_Mlym-rus_Cyrl,shaomutan_remedy-9b-22,0.942713683,4143248,200000,20.7
mal_Mlym-san_Deva,shaomutan_remedy-9b-22,0.776831651,263432,200000,1.3
mal_Mlym-sin_Sinh,shaomutan_remedy-9b-22,0.923817768,2143023,200000,10.7
mal_Mlym-slk_Latn,shaomutan_remedy-9b-22,0.931145929,1125247,200000,5.6
mal_Mlym-slv_Latn,shaomutan_remedy-9b-22,0.939878711,1122127,200000,5.6
mal_Mlym-sna_Latn,shaomutan_remedy-9b-22,0.715510523,70767,200000,0.4
mal_Mlym-snd_Arab,qwen3-4b-instruct-2507,0.86006,889344,28000,31.8
mal_Mlym-som_Latn,shaomutan_remedy-9b-22,0.761636665,141648,200000,0.7
mal_Mlym-sqi_Latn,metricx24,unknown,426724,1200000,0.4
mal_Mlym-srd_Latn,qwen3-4b-instruct-2507,0.808288,46786,28000,1.7
mal_Mlym-srp_Cyrl,qwen3-4b-instruct-2507,0.948034,705927,28000,25.2
mal_Mlym-srp_Latn,metricx24,unknown,1020733,1200000,0.9
mal_Mlym-sun_Latn,qwen3-4b-instruct-2507,0.825819,213793,28000,7.6
mal_Mlym-swa_Latn,metricx24,unknown,344455,1200000,0.3
mal_Mlym-swe_Latn,shaomutan_remedy-9b-22,0.937926907,1785913,200000,8.9
mal_Mlym-swh_Latn,shaomutan_remedy-9b-22,0.891807335,157706,200000,0.8
mal_Mlym-tam_Taml,shaomutan_remedy-9b-22,0.9429287,4295288,200000,21.5
mal_Mlym-tel_Telu,shaomutan_remedy-9b-22,0.926780665,8374061,200000,41.9
mal_Mlym-tgk_Cyrl,qwen3-4b-instruct-2507,0.853892,145183,28000,5.2
mal_Mlym-tgl_Latn,shaomutan_remedy-9b-22,0.920837166,470789,200000,2.4
mal_Mlym-tha_Thai,shaomutan_remedy-9b-22,0.930672919,1400978,200000,7.0
mal_Mlym-tur_Latn,shaomutan_remedy-9b-22,0.946266753,5312829,200000,26.6
mal_Mlym-ukr_Cyrl,shaomutan_remedy-9b-22,0.933825247,1445247,200000,7.2
mal_Mlym-urd_Arab,shaomutan_remedy-9b-22,0.893753732,3168503,200000,15.8
mal_Mlym-uzn_Latn,qwen3-4b-instruct-2507,0.84889,56426,28000,2.0
mal_Mlym-vie_Latn,shaomutan_remedy-9b-22,0.916031357,1702157,200000,8.5
mal_Mlym-wln_Latn,metricx24,unknown,33059,1200000,0.0
mal_Mlym-xho_Latn,shaomutan_remedy-9b-22,0.784960806,248554,200000,1.2
mal_Mlym-yor_Latn,shaomutan_remedy-9b-22,0.70127762,109329,200000,0.5
mal_Mlym-yue_Hani,metricx24,unknown,195188,1200000,0.2
mal_Mlym-zho_Hans,qwen3-4b-instruct-2507,0.948686,1096480,28000,39.2
mal_Mlym-zho_Hant,qwen3-4b-instruct-2507,0.939637,680308,28000,24.3
mal_Mlym-zsm_Latn,qwen3-4b-instruct-2507,0.831667,435578,28000,15.6
mal_Mlym-zul_Latn,shaomutan_remedy-9b-22,0.788808539,68281,200000,0.3
mar_Deva-als_Latn,qwen3-4b-instruct-2507,0.891045,263046,28000,9.4
mar_Deva-cmn_Hani,metricx24,unknown,266238,1200000,0.2
mar_Deva-fil_Latn,metricx24,unknown,188314,1200000,0.2
mar_Deva-hbs_Latn,metricx24,unknown,71141,1200000,0.1
mar_Deva-lzh_Hani,metricx24,unknown,92136,1200000,0.1
mar_Deva-msa_Latn,metricx24,unknown,477956,1200000,0.4
mar_Deva-mya_Mymr,shaomutan_remedy-9b-22,0.896481188,195666,200000,1.0
mar_Deva-nds_Latn,metricx24,unknown,52398,1200000,0.0
mar_Deva-nep_Deva,metricx24,unknown,673978,1200000,0.6
mar_Deva-nld_Latn,shaomutan_remedy-9b-22,0.929647828,1346736,200000,6.7
mar_Deva-nno_Latn,shaomutan_remedy-9b-22,0.918589604,59682,200000,0.3
mar_Deva-nob_Latn,shaomutan_remedy-9b-22,0.931054241,258509,200000,1.3
mar_Deva-nor_Latn,metricx24,unknown,555417,1200000,0.5
mar_Deva-npi_Deva,qwen3-4b-instruct-2507,0.840035,1248614,28000,44.6
mar_Deva-nya_Latn,shaomutan_remedy-9b-22,0.711048783,61708,200000,0.3
mar_Deva-oci_Latn,shaomutan_remedy-9b-22,0.859613657,80186,200000,0.4
mar_Deva-ory_Orya,qwen3-4b-instruct-2507,0.932668,1724879,28000,61.6
mar_Deva-pan_Guru,qwen3-4b-instruct-2507,0.913833,983132,28000,35.1
mar_Deva-pbt_Arab,shaomutan_remedy-9b-22,0.756806021,60704,200000,0.3
mar_Deva-pol_Latn,shaomutan_remedy-9b-22,0.92440131,1189796,200000,5.9
mar_Deva-por_Latn,qwen3-4b-instruct-2507,0.924121,1717181,28000,61.3
mar_Deva-pus_Arab,metricx24,unknown,76582,1200000,0.1
mar_Deva-ron_Latn,shaomutan_remedy-9b-22,0.944527463,884541,200000,4.4
mar_Deva-rus_Cyrl,shaomutan_remedy-9b-22,0.936274179,2373912,200000,11.9
mar_Deva-san_Deva,shaomutan_remedy-9b-22,0.765385288,232252,200000,1.2
mar_Deva-sin_Sinh,shaomutan_remedy-9b-22,0.894413662,1671282,200000,8.4
mar_Deva-slk_Latn,shaomutan_remedy-9b-22,0.93580174,787004,200000,3.9
mar_Deva-slv_Latn,shaomutan_remedy-9b-22,0.938743407,556785,200000,2.8
mar_Deva-sna_Latn,shaomutan_remedy-9b-22,0.686462097,69761,200000,0.3
mar_Deva-snd_Arab,qwen3-4b-instruct-2507,0.869487,643537,28000,23.0
mar_Deva-som_Latn,shaomutan_remedy-9b-22,0.761304284,132719,200000,0.7
mar_Deva-sqi_Latn,metricx24,unknown,399906,1200000,0.3
mar_Deva-srd_Latn,qwen3-4b-instruct-2507,0.795032,52842,28000,1.9
mar_Deva-srp_Cyrl,qwen3-4b-instruct-2507,0.937247,525591,28000,18.8
mar_Deva-sun_Latn,qwen3-4b-instruct-2507,0.839557,175458,28000,6.3
mar_Deva-swa_Latn,metricx24,unknown,330106,1200000,0.3
mar_Deva-swe_Latn,shaomutan_remedy-9b-22,0.942138092,857167,200000,4.3
mar_Deva-swh_Latn,shaomutan_remedy-9b-22,0.899323503,155539,200000,0.8
mar_Deva-tam_Taml,qwen3-4b-instruct-2507,0.93997,2817974,28000,100.6
mar_Deva-tel_Telu,metricx24,0.783459,5061538,1200000,4.2
mar_Deva-tgk_Cyrl,m-prometheus-7b,0.860024888,120255,27000,4.5
mar_Deva-tgl_Latn,shaomutan_remedy-9b-22,0.917116506,485413,200000,2.4
mar_Deva-tha_Thai,qwen3-4b-instruct-2507,0.909099,685498,28000,24.5
mar_Deva-tur_Latn,shaomutan_remedy-9b-22,0.946609683,2601458,200000,13.0
mar_Deva-ukr_Cyrl,shaomutan_remedy-9b-22,0.947174549,913437,200000,4.6
mar_Deva-urd_Arab,shaomutan_remedy-9b-22,0.916197113,2182218,200000,10.9
mar_Deva-uzn_Latn,qwen3-4b-instruct-2507,0.838721,58670,28000,2.1
mar_Deva-vie_Latn,qwen3-4b-instruct-2507,0.906431,708205,28000,25.3
mar_Deva-wln_Latn,metricx24,unknown,24027,1200000,0.0
mar_Deva-xho_Latn,shaomutan_remedy-9b-22,0.79025923,207753,200000,1.0
mar_Deva-yor_Latn,shaomutan_remedy-9b-22,0.718430314,103187,200000,0.5
mar_Deva-yue_Hani,metricx24,unknown,146641,1200000,0.1
mar_Deva-zho_Hans,qwen3-4b-instruct-2507,0.952369,628450,28000,22.4
mar_Deva-zho_Hant,qwen3-4b-instruct-2507,0.945132,289823,28000,10.4
mar_Deva-zsm_Latn,qwen3-4b-instruct-2507,0.847456,140544,28000,5.0
mar_Deva-zul_Latn,shaomutan_remedy-9b-22,0.816818233,64242,200000,0.3
mhr_Cyrl-bos_Latn,qwen3-4b-instruct-2507,unknown,37404,28000,1.3
mhr_Cyrl-ces_Latn,metricx24,unknown,118393,1200000,0.1
mhr_Cyrl-dan_Latn,metricx24,unknown,76101,1200000,0.1
mhr_Cyrl-deu_Latn,metricx24,unknown,103564,1200000,0.1
mhr_Cyrl-ell_Grek,metricx24,unknown,119176,1200000,0.1
mhr_Cyrl-eng_Latn,metricx24,unknown,155134,1200000,0.1
mhr_Cyrl-est_Latn,metricx24,unknown,37518,1200000,0.0
mhr_Cyrl-fas_Arab,qwen3-4b-instruct-2507,unknown,91987,28000,3.3
mhr_Cyrl-fin_Latn,metricx24,unknown,88370,1200000,0.1
mhr_Cyrl-fra_Latn,metricx24,unknown,117084,1200000,0.1
mhr_Cyrl-heb_Hebr,metricx24,unknown,88179,1200000,0.1
mhr_Cyrl-hrv_Latn,qwen3-4b-instruct-2507,unknown,92392,28000,3.3
mhr_Cyrl-hun_Latn,metricx24,unknown,117832,1200000,0.1
mhr_Cyrl-ind_Latn,metricx24,unknown,85055,1200000,0.1
mhr_Cyrl-ita_Latn,metricx24,unknown,108443,1200000,0.1
mhr_Cyrl-nld_Latn,metricx24,unknown,125664,1200000,0.1
mhr_Cyrl-nor_Latn,qwen3-4b-instruct-2507,unknown,46018,28000,1.6
mhr_Cyrl-pol_Latn,metricx24,unknown,138654,1200000,0.1
mhr_Cyrl-por_Latn,metricx24,unknown,155025,1200000,0.1
mhr_Cyrl-ron_Latn,metricx24,unknown,151579,1200000,0.1
mhr_Cyrl-rus_Cyrl,metricx24,unknown,137687,1200000,0.1
mhr_Cyrl-slk_Latn,metricx24,unknown,71795,1200000,0.1
mhr_Cyrl-slv_Latn,metricx24,unknown,107386,1200000,0.1
mhr_Cyrl-spa_Latn,metricx24,unknown,141970,1200000,0.1
mhr_Cyrl-srp_Latn,qwen3-4b-instruct-2507,unknown,192712,28000,6.9
mhr_Cyrl-swe_Latn,metricx24,unknown,191636,1200000,0.2
mhr_Cyrl-tha_Thai,metricx24,unknown,100269,1200000,0.1
mhr_Cyrl-tur_Latn,metricx24,unknown,258848,1200000,0.2
mhr_Cyrl-ukr_Cyrl,metricx24,unknown,70102,1200000,0.1
mhr_Cyrl-vie_Latn,metricx24,unknown,168488,1200000,0.1
mhr_Cyrl-zho_Hant,metricx24,unknown,71720,1200000,0.1
min_Latn-war_Latn,qwen3-4b-instruct-2507,0.828407,121812,28000,4.4
mkd_Cyrl-afr_Latn,shaomutan_remedy-9b-22,0.931984375,42845,200000,0.2
mkd_Cyrl-als_Latn,qwen3-4b-instruct-2507,0.912623,3739335,28000,133.5
mkd_Cyrl-bos_Latn,metricx24,0.933230925,43058,1200000,0.0
mkd_Cyrl-ces_Latn,qwen3-4b-instruct-2507,0.95115,229862,28000,8.2
mkd_Cyrl-cmn_Hani,metricx24,unknown,3127326,1200000,2.6
mkd_Cyrl-dan_Latn,qwen3-4b-instruct-2507,0.950169,202724,28000,7.2
mkd_Cyrl-deu_Latn,qwen3-4b-instruct-2507,0.958616,178070,28000,6.4
mkd_Cyrl-ekk_Latn,metricx24,unknown,50049,1200000,0.0
mkd_Cyrl-ell_Grek,qwen3-4b-instruct-2507,0.961399,169207,28000,6.0
mkd_Cyrl-eng_Latn,qwen3-4b-instruct-2507,0.987715,392232,28000,14.0
mkd_Cyrl-epo_Latn,shaomutan_remedy-9b-22,0.937780183,25099,200000,0.1
mkd_Cyrl-est_Latn,shaomutan_remedy-9b-22,0.927456607,31717,200000,0.2
mkd_Cyrl-eus_Latn,shaomutan_remedy-9b-22,0.924572415,57834,200000,0.3
mkd_Cyrl-fas_Arab,metricx24,unknown,138505,1200000,0.1
mkd_Cyrl-fil_Latn,metricx24,unknown,276273,1200000,0.2
mkd_Cyrl-fin_Latn,shaomutan_remedy-9b-22,0.919789128,139984,200000,0.7
mkd_Cyrl-fra_Latn,qwen3-4b-instruct-2507,0.966984,202993,28000,7.2
mkd_Cyrl-fur_Latn,qwen3-4b-instruct-2507,0.858014,94565,28000,3.4
mkd_Cyrl-hbs_Latn,metricx24,unknown,133902,1200000,0.1
mkd_Cyrl-heb_Hebr,qwen3-4b-instruct-2507,0.954749,139189,28000,5.0
mkd_Cyrl-hrv_Latn,metricx24,0.926816783,279045,1200000,0.2
mkd_Cyrl-hun_Latn,qwen3-4b-instruct-2507,0.94884,181725,28000,6.5
mkd_Cyrl-ind_Latn,shaomutan_remedy-9b-22,0.92853612,571911,200000,2.9
mkd_Cyrl-ita_Latn,qwen3-4b-instruct-2507,0.968218,174531,28000,6.2
mkd_Cyrl-khk_Cyrl,metricx24,0.816727229,120250,1200000,0.1
mkd_Cyrl-lim_Latn,qwen3-4b-instruct-2507,0.811095,64315,28000,2.3
mkd_Cyrl-lzh_Hani,metricx24,unknown,188265,1200000,0.2
mkd_Cyrl-mal_Mlym,qwen3-4b-instruct-2507,0.954485,952519,28000,34.0
mkd_Cyrl-mar_Deva,qwen3-4b-instruct-2507,0.940418,531063,28000,19.0
mkd_Cyrl-mlt_Latn,shaomutan_remedy-9b-22,0.927475745,232877,200000,1.2
mkd_Cyrl-mon_Cyrl,metricx24,unknown,122029,1200000,0.1
mkd_Cyrl-msa_Latn,metricx24,unknown,1699328,1200000,1.4
mkd_Cyrl-mya_Mymr,shaomutan_remedy-9b-22,0.902741646,333431,200000,1.7
mkd_Cyrl-nds_Latn,metricx24,unknown,114952,1200000,0.1
mkd_Cyrl-nep_Deva,metricx24,unknown,318897,1200000,0.3
mkd_Cyrl-nld_Latn,metricx24,0.907159,8263493,1200000,6.9
mkd_Cyrl-nno_Latn,shaomutan_remedy-9b-22,0.918825736,177982,200000,0.9
mkd_Cyrl-nob_Latn,shaomutan_remedy-9b-22,0.922986515,3915619,200000,19.6
mkd_Cyrl-nor_Latn,metricx24,unknown,2162704,1200000,1.8
mkd_Cyrl-npi_Deva,qwen3-4b-instruct-2507,0.923196,122768,28000,4.4
mkd_Cyrl-nya_Latn,metricx24,0.717454798,70597,1200000,0.1
mkd_Cyrl-oci_Latn,shaomutan_remedy-9b-22,0.883738694,132166,200000,0.7
mkd_Cyrl-pan_Guru,qwen3-4b-instruct-2507,0.950672,110566,28000,3.9
mkd_Cyrl-pbt_Arab,shaomutan_remedy-9b-22,0.774946218,70695,200000,0.4
mkd_Cyrl-pol_Latn,metricx24,0.834316,8443834,1200000,7.0
mkd_Cyrl-por_Latn,metricx24,0.865509,5796435,1200000,4.8
mkd_Cyrl-pus_Arab,metricx24,unknown,94797,1200000,0.1
mkd_Cyrl-ron_Latn,metricx24,0.862222,8338889,1200000,6.9
mkd_Cyrl-rus_Cyrl,shaomutan_remedy-9b-22,0.929889264,10370982,200000,51.9
mkd_Cyrl-sin_Sinh,qwen3-4b-instruct-2507,0.897402,910133,28000,32.5
mkd_Cyrl-slk_Latn,qwen3-4b-instruct-2507,0.937999,4867926,28000,173.9
mkd_Cyrl-slv_Latn,metricx24,0.871178,5647315,1200000,4.7
mkd_Cyrl-snd_Arab,qwen3-4b-instruct-2507,0.89453,71000,28000,2.5
mkd_Cyrl-som_Latn,shaomutan_remedy-9b-22,0.77049798,124685,200000,0.6
mkd_Cyrl-spa_Latn,qwen3-4b-instruct-2507,0.952822,241684,28000,8.6
mkd_Cyrl-sqi_Latn,metricx24,unknown,981537,1200000,0.8
mkd_Cyrl-srd_Latn,qwen3-4b-instruct-2507,0.829662,157297,28000,5.6
mkd_Cyrl-srp_Cyrl,qwen3-4b-instruct-2507,0.924515,2306570,28000,82.4
mkd_Cyrl-srp_Latn,metricx24,unknown,4338272,1200000,3.6
mkd_Cyrl-sun_Latn,qwen3-4b-instruct-2507,0.843668,211356,28000,7.5
mkd_Cyrl-swa_Latn,metricx24,unknown,570631,1200000,0.5
mkd_Cyrl-swe_Latn,metricx24,0.876171,6495489,1200000,5.4
mkd_Cyrl-swh_Latn,shaomutan_remedy-9b-22,0.907739086,438138,200000,2.2
mkd_Cyrl-tam_Taml,qwen3-4b-instruct-2507,0.950567,748463,28000,26.7
mkd_Cyrl-tel_Telu,qwen3-4b-instruct-2507,0.952344,486901,28000,17.4
mkd_Cyrl-tgk_Cyrl,qwen3-4b-instruct-2507,0.870557,172971,28000,6.2
mkd_Cyrl-tgl_Latn,shaomutan_remedy-9b-22,0.931044516,709452,200000,3.5
mkd_Cyrl-tha_Thai,qwen3-4b-instruct-2507,0.939378,2898275,28000,103.5
mkd_Cyrl-tur_Latn,metricx24,0.783504,6417257,1200000,5.3
mkd_Cyrl-ukr_Cyrl,shaomutan_remedy-9b-22,0.926503759,4575439,200000,22.9
mkd_Cyrl-urd_Arab,qwen3-4b-instruct-2507,0.897023,952041,28000,34.0
mkd_Cyrl-uzn_Latn,qwen3-4b-instruct-2507,0.865938,208564,28000,7.4
mkd_Cyrl-vie_Latn,shaomutan_remedy-9b-22,0.930670598,5533795,200000,27.7
mkd_Cyrl-xho_Latn,shaomutan_remedy-9b-22,0.777341781,313527,200000,1.6
mkd_Cyrl-yor_Latn,shaomutan_remedy-9b-22,0.696756924,116533,200000,0.6
mkd_Cyrl-yue_Hani,metricx24,unknown,327979,1200000,0.3
mkd_Cyrl-zho_Hans,qwen3-4b-instruct-2507,0.972842,2239601,28000,80.0
mkd_Cyrl-zho_Hant,qwen3-4b-instruct-2507,0.970249,1262666,28000,45.1
mkd_Cyrl-zsm_Latn,qwen3-4b-instruct-2507,0.895217,972870,28000,34.7
mkd_Cyrl-zul_Latn,shaomutan_remedy-9b-22,0.79966057,64584,200000,0.3
mlg_Latn-cmn_Hani,qwen3-4b-instruct-2507,unknown,86073,28000,3.1
mlg_Latn-mal_Mlym,metricx24,unknown,190822,1200000,0.2
mlg_Latn-mar_Deva,metricx24,unknown,168502,1200000,0.1
mlg_Latn-mkd_Cyrl,metricx24,unknown,272056,1200000,0.2
mlg_Latn-mon_Cyrl,qwen3-4b-instruct-2507,unknown,54131,28000,1.9
mlg_Latn-msa_Latn,qwen3-4b-instruct-2507,unknown,219685,28000,7.8
mlg_Latn-mya_Mymr,metricx24,unknown,68177,1200000,0.1
mlg_Latn-nds_Latn,qwen3-4b-instruct-2507,unknown,26791,28000,1.0
mlg_Latn-nep_Deva,qwen3-4b-instruct-2507,unknown,108819,28000,3.9
mlg_Latn-nld_Latn,metricx24,unknown,830114,1200000,0.7
mlg_Latn-nno_Latn,metricx24,unknown,38603,1200000,0.0
mlg_Latn-nor_Latn,qwen3-4b-instruct-2507,unknown,295737,28000,10.6
mlg_Latn-oci_Latn,qwen3-4b-instruct-2507,unknown,51395,28000,1.8
mlg_Latn-pan_Guru,metricx24,unknown,42984,1200000,0.0
mlg_Latn-pol_Latn,metricx24,unknown,675461,1200000,0.6
mlg_Latn-por_Latn,metricx24,unknown,1132838,1200000,0.9
mlg_Latn-pus_Arab,qwen3-4b-instruct-2507,unknown,43167,28000,1.5
mlg_Latn-ron_Latn,metricx24,unknown,461012,1200000,0.4
mlg_Latn-rus_Cyrl,metricx24,unknown,1107838,1200000,0.9
mlg_Latn-sin_Sinh,metricx24,unknown,185811,1200000,0.2
mlg_Latn-slk_Latn,metricx24,unknown,355199,1200000,0.3
mlg_Latn-slv_Latn,metricx24,unknown,228416,1200000,0.2
mlg_Latn-som_Latn,metricx24,unknown,60953,1200000,0.1
mlg_Latn-sqi_Latn,qwen3-4b-instruct-2507,unknown,206689,28000,7.4
mlg_Latn-srp_Cyrl,metricx24,unknown,240828,1200000,0.2
mlg_Latn-sun_Latn,metricx24,unknown,159655,1200000,0.1
mlg_Latn-swa_Latn,qwen3-4b-instruct-2507,unknown,190817,28000,6.8
mlg_Latn-swe_Latn,metricx24,unknown,441011,1200000,0.4
mlg_Latn-tam_Taml,metricx24,unknown,168828,1200000,0.1
mlg_Latn-tel_Telu,metricx24,unknown,107043,1200000,0.1
mlg_Latn-tgl_Latn,qwen3-4b-instruct-2507,unknown,342079,28000,12.2
mlg_Latn-tha_Thai,metricx24,unknown,253116,1200000,0.2
mlg_Latn-tur_Latn,metricx24,unknown,572927,1200000,0.5
mlg_Latn-ukr_Cyrl,metricx24,unknown,412887,1200000,0.3
mlg_Latn-urd_Arab,metricx24,unknown,192751,1200000,0.2
mlg_Latn-vie_Latn,metricx24,unknown,263849,1200000,0.2
mlg_Latn-war_Latn,qwen3-4b-instruct-2507,unknown,200800,28000,7.2
mlg_Latn-xho_Latn,metricx24,unknown,84544,1200000,0.1
mlg_Latn-yor_Latn,metricx24,unknown,53165,1200000,0.0
mlg_Latn-yue_Hani,qwen3-4b-instruct-2507,unknown,91863,28000,3.3
mlg_Latn-zho_Hans,metricx24,unknown,434619,1200000,0.4
mlg_Latn-zho_Hant,metricx24,unknown,211191,1200000,0.2
mlt_Latn-als_Latn,qwen3-4b-instruct-2507,0.869871,224574,28000,8.0
mlt_Latn-fra_Latn,qwen3-4b-instruct-2507,0.948855,68618,28000,2.5
mlt_Latn-hbs_Latn,metricx24,unknown,1162656,1200000,1.0
mlt_Latn-hrv_Latn,shaomutan_remedy-9b-22,0.899546,106060,200000,0.5
mlt_Latn-ita_Latn,qwen3-4b-instruct-2507,0.960572,69016,28000,2.5
mlt_Latn-lit_Latn,shaomutan_remedy-9b-22,0.912802808,54674,200000,0.3
mlt_Latn-lvs_Latn,shaomutan_remedy-9b-22,0.929002394,46318,200000,0.2
mlt_Latn-nld_Latn,shaomutan_remedy-9b-22,0.929175504,4366943,200000,21.8
mlt_Latn-nob_Latn,shaomutan_remedy-9b-22,0.930872198,967788,200000,4.8
mlt_Latn-nor_Latn,metricx24,unknown,259744,1200000,0.2
mlt_Latn-pol_Latn,shaomutan_remedy-9b-22,0.924696993,4281683,200000,21.4
mlt_Latn-por_Latn,shaomutan_remedy-9b-22,0.945300195,4446281,200000,22.2
mlt_Latn-ron_Latn,shaomutan_remedy-9b-22,0.932740752,4269444,200000,21.3
mlt_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.933867637,266868,200000,1.3
mlt_Latn-slk_Latn,shaomutan_remedy-9b-22,0.923373828,7761961,200000,38.8
mlt_Latn-slv_Latn,shaomutan_remedy-9b-22,0.91052959,4786608,200000,23.9
mlt_Latn-spa_Latn,shaomutan_remedy-9b-22,0.942903956,62863,200000,0.3
mlt_Latn-srp_Cyrl,shaomutan_remedy-9b-22,0.932417341,203587,200000,1.0
mlt_Latn-swe_Latn,shaomutan_remedy-9b-22,0.920225804,6476914,200000,32.4
mlt_Latn-swh_Latn,shaomutan_remedy-9b-22,0.861886232,104617,200000,0.5
mlt_Latn-tha_Thai,shaomutan_remedy-9b-22,0.942522778,81333,200000,0.4
mlt_Latn-tur_Latn,shaomutan_remedy-9b-22,0.933323582,186310,200000,0.9
mlt_Latn-ukr_Cyrl,shaomutan_remedy-9b-22,0.93686875,442418,200000,2.2
mlt_Latn-vie_Latn,shaomutan_remedy-9b-22,0.934562442,258975,200000,1.3
mlt_Latn-zho_Hans,qwen3-4b-instruct-2507,0.953982,64073,28000,2.3
mon_Cyrl-mar_Deva,metricx24,unknown,104367,1200000,0.1
mon_Cyrl-msa_Latn,qwen3-4b-instruct-2507,unknown,164323,28000,5.9
mon_Cyrl-mya_Mymr,metricx24,unknown,64509,1200000,0.1
mon_Cyrl-nep_Deva,qwen3-4b-instruct-2507,unknown,70821,28000,2.5
mon_Cyrl-nld_Latn,metricx24,unknown,742497,1200000,0.6
mon_Cyrl-nor_Latn,qwen3-4b-instruct-2507,unknown,262855,28000,9.4
mon_Cyrl-pol_Latn,metricx24,unknown,633823,1200000,0.5
mon_Cyrl-por_Latn,metricx24,unknown,1161465,1200000,1.0
mon_Cyrl-ron_Latn,metricx24,unknown,364016,1200000,0.3
mon_Cyrl-rus_Cyrl,metricx24,unknown,1205378,1200000,1.0
mon_Cyrl-sin_Sinh,metricx24,unknown,110627,1200000,0.1
mon_Cyrl-slk_Latn,metricx24,unknown,274983,1200000,0.2
mon_Cyrl-slv_Latn,metricx24,unknown,179619,1200000,0.1
mon_Cyrl-sqi_Latn,qwen3-4b-instruct-2507,unknown,138994,28000,5.0
mon_Cyrl-srp_Cyrl,metricx24,unknown,143520,1200000,0.1
mon_Cyrl-sun_Latn,metricx24,unknown,57015,1200000,0.0
mon_Cyrl-swa_Latn,qwen3-4b-instruct-2507,unknown,149676,28000,5.3
mon_Cyrl-swe_Latn,metricx24,unknown,368146,1200000,0.3
mon_Cyrl-tam_Taml,metricx24,unknown,113052,1200000,0.1
mon_Cyrl-tel_Telu,metricx24,unknown,92486,1200000,0.1
mon_Cyrl-tgl_Latn,qwen3-4b-instruct-2507,unknown,307146,28000,11.0
mon_Cyrl-tha_Thai,metricx24,unknown,270395,1200000,0.2
mon_Cyrl-tur_Latn,metricx24,unknown,539465,1200000,0.4
mon_Cyrl-ukr_Cyrl,metricx24,unknown,360703,1200000,0.3
mon_Cyrl-urd_Arab,metricx24,unknown,134515,1200000,0.1
mon_Cyrl-vie_Latn,metricx24,unknown,347471,1200000,0.3
mon_Cyrl-zho_Hans,metricx24,unknown,305769,1200000,0.3
mon_Cyrl-zho_Hant,metricx24,unknown,244326,1200000,0.2
mri_Latn-als_Latn,metricx24,0.763593225,65584,1200000,0.1
mri_Latn-cmn_Hani,metricx24,unknown,99857,1200000,0.1
mri_Latn-fil_Latn,metricx24,unknown,69927,1200000,0.1
mri_Latn-mal_Mlym,shaomutan_remedy-9b-22,0.843168874,86545,200000,0.4
mri_Latn-mar_Deva,shaomutan_remedy-9b-22,0.832986093,88236,200000,0.4
mri_Latn-mkd_Cyrl,shaomutan_remedy-9b-22,0.889490008,73582,200000,0.4
